Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0042	1	0	20.008	0.26733	100	751.83	8912.3	0	-2.1473	1.69	20.67	20.67	6.656	5.359	0.5635	0	0.5635	0	0	0.5512	41.684	5967.4	0.779999971389771
hs0042	2	1	20.012	0.26756	100	21770000	49593000	0	-2.1473	1.703	20.67	20.67	6.673	5.376	0.5635	0	0.5635	0	0	1.7008	41.684	3628502.8	0.779999971389771
hs0042	3	2	20.017	0.26733	100	20739000	46100000	0	-2.1473	1.716	20.67	20.67	6.691	5.393	0.5635	0	0.5635	0	0	1.6558	41.684	3422425.5	0.00999999977648258
hs0042	4	3	20.021	0.26756	0.66	90804000	165790000	0	-2.1473	1.729	20.67	20.67	6.708	5.411	0.5635	0	0.5635	0	0	0.6634	41.684	190026.8	1
hs0042	5	4	20.026	0.26733	0.72	87969000	163410000	0	-2.1473	1.743	20.67	20.67	6.725	5.428	0.5635	0	0.5635	0	0	0.6704	41.684	201490.1	1
hs0042	6	5	20.03	0.26745	0.22	111130000	195420000	0	-2.1473	1.756	20.67	20.67	6.743	5.445	0.5635	0	0.5635	0	0	0.598	41.684	82650	1
hs0042	7	6	20.035	0.26733	0.21	112750000	198590000	0	-2.1473	1.769	20.67	20.67	6.76	5.462	0.5635	0	0.5635	0	0	0.599	41.684	84409.5	1
hs0042	8	7	20.039	0.26756	0.18	105950000	188920000	0	-2.1473	1.782	20.67	20.67	6.778	5.479	0.5635	0	0.5635	0	0	0.5884	41.684	66984.9	1
hs0042	9	8	20.044	0.26733	0.17	94507000	175900000	0	-2.1473	1.795	20.67	20.67	6.795	5.497	0.5635	0	0.5635	0	0	0.5856	41.684	62384.2	1
hs0042	10	9	20.048	0.26756	0.18	85134000	160680000	0	-2.1473	1.808	20.67	20.67	6.813	5.514	0.5635	0	0.5635	0	0	0.5834	41.684	58775.6	1
hs0042	11	10	20.053	0.26733	0.19	84545000	158720000	0	-2.1473	1.822	20.67	20.67	6.83	5.531	0.5635	0	0.5635	0	0	0.5838	41.684	59465	1
hs0042	12	11	20.057	0.26756	0.21	85847000	165510000	0	-2.1473	1.835	20.67	20.67	6.848	5.548	0.5635	0	0.5635	0	0	0.5891	41.684	68111.8	1
hs0042	13	12	20.061	0.26733	0.2	90164000	167910000	0	-2.1473	1.848	20.67	20.67	6.865	5.565	0.5635	0	0.5635	0	0	0.5894	41.684	68583.7	1
hs0042	14	13	20.066	0.26756	0.2	80223000	147960000	0	-2.1473	1.861	20.67	20.67	6.882	5.583	0.5635	0	0.5635	0	0	0.5833	41.684	58568.2	1
hs0042	15	14	20.07	0.26733	0.19	89528000	163610000	0	-2.1473	1.874	20.67	20.67	6.9	5.6	0.5635	0	0.5635	0	0	0.587	41.684	64644	1
hs0042	16	15	20.075	0.26745	0.21	86816000	160340000	0	-2.1473	1.887	20.67	20.67	6.917	5.617	0.5635	0	0.5635	0	0	0.5891	41.684	68157.5	1
hs0042	17	16	20.079	0.26745	0.19	84150000	158390000	0	-2.1473	1.901	20.67	20.67	6.935	5.634	0.5635	0	0.5635	0	0	0.5848	41.684	61104.1	1
hs0042	18	17	20.084	0.26745	0.19	76798000	145160000	0	-2.1473	1.914	20.67	20.67	6.952	5.652	0.5635	0	0.5635	0	0	0.5823	41.684	57021.2	1
hs0042	19	18	20.088	0.26733	0.2	79874000	151890000	0	-2.1473	1.927	20.67	20.67	6.97	5.669	0.5635	0	0.5635	0	0	0.5844	41.684	60406.4	1
hs0042	20	19	20.093	0.26756	0.21	76940000	144450000	0	-2.1473	1.94	20.67	20.67	6.987	5.686	0.5635	0	0.5635	0	0	0.5848	41.684	61122.7	1
hs0042	21	20	20.097	0.26733	0.2	86466000	156580000	0	-2.1473	1.953	20.67	20.67	7.005	5.703	0.5635	0	0.5635	0	0	0.5865	41.684	63801	1
hs0042	22	21	20.102	0.26756	0.21	84355000	157210000	0	-2.1473	1.966	20.67	20.67	7.022	5.72	0.5635	0	0.5635	0	0	0.5893	41.684	68531.6	1
hs0042	23	22	20.106	0.26733	0.19	83100000	155670000	0	-2.1473	1.98	20.67	20.67	7.04	5.738	0.5635	0	0.5635	0	0	0.5844	41.684	60414.2	1
hs0042	24	23	20.111	0.26756	0.19	89180000	168900000	0	-2.1473	1.993	20.67	20.67	7.057	5.755	0.5635	0	0.5635	0	0	0.5877	41.684	65886.3	1
hs0042	25	24	20.115	0.26733	0.2	70557000	131600000	0	-2.1473	2.006	20.67	20.67	7.074	5.772	0.5635	0	0.5635	0	0	0.5797	41.684	52702.7	1
hs0042	26	25	20.119	0.26745	0.18	87679000	159110000	0	-2.1473	2.019	20.67	20.67	7.092	5.789	0.5635	0	0.5635	0	0	0.5833	41.684	58627.1	1
hs0042	27	26	20.124	0.26745	0.23	83047000	160310000	0	-2.1473	2.032	20.67	20.67	7.109	5.807	0.5635	0	0.5635	0	0	0.5908	41.684	70990.8	1
hs0042	28	27	20.128	0.26745	0.19	82560000	155620000	0	-2.1473	2.046	20.67	20.67	7.127	5.824	0.5635	0	0.5635	0	0	0.5837	41.684	59340.2	1
hs0042	29	28	20.133	0.26745	0.19	81358000	155430000	0	-2.1473	2.059	20.67	20.67	7.144	5.841	0.5635	0	0.5635	0	0	0.5837	41.684	59304.3	1
hs0042	30	29	20.137	0.26745	0.19	72667000	136630000	0	-2.1473	2.072	20.67	20.67	7.162	5.858	0.5635	0	0.5635	0	0	0.5806	41.684	54188.8	1
hs0042	31	30	20.142	0.26745	0.19	82034000	155440000	0	-2.1473	2.085	20.67	20.67	7.179	5.875	0.5635	0	0.5635	0	0	0.5853	41.684	61953.3	1
hs0042	32	31	20.146	0.26745	0.22	78278000	152990000	0	-2.1473	2.098	20.67	20.67	7.197	5.893	0.5635	0	0.5635	0	0	0.5884	41.684	67034.7	1
