Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0109	100	0	0	0	0	0	0	NaN
hs0109	101	0	0	0	0	0	0	NaN
hs0109	102	0	0	0	0	0	0	NaN
hs0109	103	0	0	0	0	0	0	NaN
hs0109	104	0	0	0	0	0	0	NaN
hs0109	105	0	0	0	0	0	0	NaN
hs0109	106	0	0	0	0	0	0	NaN
hs0109	107	0	0	0	0	0	0	NaN
hs0109	108	0	0	0	0	0	0	NaN
hs0109	109	0	0	0	0	0	0	NaN
hs0109	110	0	0	0	0	0	0	NaN
hs0109	111	0	0	0	0	0	0	NaN
hs0109	112	0	0	0	0	0	0	NaN
hs0109	113	0	0	0	0	0	0	NaN
hs0109	114	0	0	0	0	0	0	NaN
hs0109	115	0	0	0	0	0	0	NaN
hs0109	116	0	0	0	0	0	0	NaN
hs0109	117	0	0	0	0	0	0	NaN
hs0109	118	0	0	0	0	0	0	NaN
hs0109	119	0	0	0	0	0	0	NaN
hs0109	120	0	0	0	0	0	0	NaN
hs0109	121	0	0	0	0	0	0	NaN
hs0109	122	0	0	0	0	0	0	NaN
hs0109	123	0	0	0	0	0	0	NaN
hs0109	124	0	0	0	0	0	0	NaN
hs0109	125	0	0	0	0	0	0	NaN
hs0109	126	0	0	0	0	0	0	NaN
hs0109	127	0	0	0	0	0	0	NaN
hs0109	128	0	0	0	0	0	0	NaN
hs0109	129	0	0	0	0	0	0	NaN
hs0109	130	0	0	0	0	0	0	NaN
hs0109	131	0	0	0	0	0	0	NaN
hs0109	132	0	0	0	0	0	0	NaN
hs0109	133	0	0	0	0	0	0	NaN
hs0109	134	0	0	0	0	0	0	NaN
hs0109	135	0	0	0	0	0	0	NaN
hs0109	136	0	0	0	0	0	0	NaN
hs0109	137	0	0	0	0	0	0	NaN
hs0109	138	0	0	0	0	0	0	NaN
hs0109	139	0	0	0	0	0	0	NaN
hs0109	140	0	0	0	0	0	0	NaN
hs0109	141	0	0	0	0	0	0	NaN
hs0109	142	0	0	0	0	0	0	NaN
hs0109	143	0	0	0	0	0	0	NaN
hs0109	144	0	0	0	0	0	0	NaN
hs0109	145	0	0	0	0	0	0	NaN
hs0109	146	0	0	0	0	0	0	NaN
hs0109	147	0	0	0	0	0	0	NaN
hs0109	148	0	0	0	0	0	0	NaN
hs0109	149	0	0	0	0	0	0	NaN
hs0109	150	0	0	0	0	0	0	NaN
hs0109	151	0	0	0	0	0	0	NaN
hs0109	152	0	0	0	0	0	0	NaN
hs0109	153	0	0	0	0	0	0	NaN
hs0109	154	0	0	0	0	0	0	NaN
hs0109	155	0	0	0	0	0	0	NaN
hs0109	156	0	0	0	0	0	0	NaN
hs0109	157	0	0	0	0	0	0	NaN
hs0109	158	0	0	0	0	0	0	NaN
hs0109	159	0	0	0	0	0	0	NaN
hs0109	160	0	0	0	0	0	0	NaN
hs0109	161	0	0	0	0	0	0	NaN
hs0109	162	0	0	0	0	0	0	NaN
hs0109	163	0	0	0	0	0	0	NaN
hs0109	164	0	0	0	0	0	0	NaN
hs0109	165	0	0	0	0	0	0	NaN
hs0109	166	0	0	0	0	0	0	NaN
hs0109	167	0	0	0	0	0	0	NaN
hs0109	168	0	0	0	0	0	0	NaN
hs0109	169	0	0	0	0	0	0	NaN
hs0109	170	0	0	0	0	0	0	NaN
hs0109	171	0	0	0	0	0	0	NaN
hs0109	172	0	0	0	0	0	0	NaN
hs0109	173	0	0	0	0	0	0	NaN
hs0109	174	0	0	0	0	0	0	NaN
hs0109	175	0	0	0	0	0	0	NaN
hs0109	176	0	0	0	0	0	0	NaN
hs0109	177	0	0	0	0	0	0	NaN
hs0109	178	0	0	0	0	0	0	NaN
hs0109	179	0	0	0	0	0	0	NaN
hs0109	180	0	0	0	0	0	0	NaN
hs0109	181	0	0	0	0	0	0	NaN
hs0109	182	0	0	0	0	0	0	NaN
hs0109	183	0	0	0	0	0	0	NaN
hs0109	184	0	0	0	0	0	0	NaN
hs0109	185	0	0	0	0	0	0	NaN
hs0109	186	0	0	0	0	0	0	NaN
hs0109	187	0	0	0	0	0	0	NaN
hs0109	188	0	0	0	0	0	0	NaN
hs0109	189	0	0	0	0	0	0	NaN
hs0109	190	0	0	0	0	0	0	NaN
hs0109	191	0	0	0	0	0	0	NaN
hs0109	192	0	0	0	0	0	0	NaN
hs0109	193	0	0	0	0	0	0	NaN
hs0109	194	0	0	0	0	0	0	NaN
hs0109	195	0	0	0	0	0	0	NaN
hs0109	196	0	0	0	0	0	0	NaN
hs0109	197	0	0	0	0	0	0	NaN
hs0109	198	0	0	0	0	0	0	NaN
hs0109	199	0	0	0	0	0	0	NaN
hs0109	200	0	0	0	0	0	0	NaN
hs0109	201	0	0	0	0	0	0	NaN
hs0109	202	0	0	0	0	0	0	NaN
hs0109	203	0	0	0	0	0	0	NaN
hs0109	204	0	0	0	0	0	0	NaN
hs0109	205	0	0	0	0	0	0	NaN
hs0109	206	0	0	0	0	0	0	NaN
hs0109	207	0	0	0	0	0	0	NaN
hs0109	208	0	0	0	0	0	0	NaN
hs0109	209	0	0	0	0	0	0	NaN
hs0109	210	0	0	0	0	0	0	NaN
hs0109	211	0	0	0	0	0	0	NaN
hs0109	212	0	0	0	0	0	0	NaN
hs0109	213	0	0	0	0	0	0	NaN
hs0109	214	0	0	0	0	0	0	NaN
hs0109	215	0	0	0	0	0	0	NaN
hs0109	216	0	0	0	0	0	0	NaN
hs0109	217	0	0	0	0	0	0	NaN
hs0109	218	0	0	0	0	0	0	NaN
hs0109	219	0	0	0	0	0	0	NaN
hs0109	220	0	0	0	0	0	0	NaN
hs0109	221	0	0	0	0	0	0	NaN
hs0109	222	0	0	0	0	0	0	NaN
hs0109	223	0	0	0	0	0	0	NaN
hs0109	224	0	0	0	0	0	0	NaN
hs0109	225	0	0	0	0	0	0	NaN
hs0109	226	0	0	0	0	0	0	NaN
hs0109	227	0	0	0	0	0	0	NaN
hs0109	228	0	0	0	0	0	0	NaN
hs0109	229	0	0	0	0	0	0	NaN
hs0109	230	0	0	0	0	0	0	NaN
hs0109	231	0	0	0	0	0	0	NaN
hs0109	232	0	0	0	0	0	0	NaN
