Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0110	1	0	20.005	0.38658	100	683.89	11150	0	-2.0811	1.589	8.819	8.819	17.92	16.92	0.5036	0	0.5036	0	0	0.5512	9.481	5965.8	0.140000000596046
hs0110	2	1	20.011	0.26745	100	11604000	21080000	0	-2.0811	1.598	8.866	8.866	18.05	17.05	0.505	0	0.505	0	0	1.235	9.481	1734279.3	0.140000000596046
hs0110	3	2	20.016	0.26745	100	11087000	19965000	0	-2.0811	1.604	8.898	8.898	18.14	17.14	0.5059	0	0.5059	0	0	1.2142	9.481	1669492.3	0.00999999977648258
hs0110	4	3	20.02	0.26745	8.1	22029000	35249000	0	-2.0811	1.61	8.93	8.93	18.24	17.23	0.5069	0	0.5069	0	0	0.7532	9.481	382919.9	1
hs0110	5	4	20.024	0.26733	8.4	21633000	34993000	0	-2.0811	1.616	8.963	8.963	18.33	17.32	0.5078	0	0.5078	0	0	0.7569	9.481	392174.6	1
hs0110	6	5	20.029	0.26756	4.6	25017000	40401000	0	-2.0811	1.622	8.995	8.995	18.42	17.41	0.5088	0	0.5088	0	0	0.7057	9.481	264181	1
hs0110	7	6	20.033	0.26733	4.6	23556000	37787000	0	-2.0811	1.628	9.027	9.027	18.52	17.5	0.5097	0	0.5097	0	0	0.6995	9.481	249112	1
hs0110	8	7	20.038	0.26756	3.9	25746000	39407000	0	-2.0811	1.633	9.06	9.06	18.61	17.59	0.5106	0	0.5106	0	0	0.6846	9.481	224800.2	1
hs0110	9	8	20.042	0.26733	4.1	22961000	36214000	0	-2.0811	1.639	9.092	9.092	18.7	17.69	0.5116	0	0.5116	0	0	0.6826	9.481	221456.2	1
hs0110	10	9	20.047	0.26756	3.8	24042000	37752000	0	-2.0811	1.645	9.124	9.124	18.79	17.78	0.5125	0	0.5125	0	0	0.6771	9.481	212386.9	1
hs0110	11	10	20.051	0.26733	4.1	24845000	40063000	0	-2.0811	1.651	9.157	9.157	18.89	17.87	0.5135	0	0.5135	0	0	0.6929	9.481	238308.6	1
hs0110	12	11	20.056	0.55687	3.9	25628000	40706000	1	-2.0811	1.657	9.189	9.189	18.98	17.96	0.5144	0	0.5144	0	0	0.6873	9.481	229139.9	1
hs0110	14	12	20.065	0.26756	3.5	27121000	41605000	0	-2.0811	1.669	9.257	9.257	19.17	18.15	0.5164	0	0.5164	0	0	0.6819	9.481	220391.4	1
hs0110	15	13	20.069	0.26733	3.5	26870000	40515000	0	-2.0811	1.675	9.289	9.289	19.27	18.24	0.5173	0	0.5173	0	0	0.677	9.481	212317.2	1
hs0110	16	14	20.074	0.26733	3.3	25701000	40140000	0	-2.0811	1.681	9.321	9.321	19.36	18.33	0.5183	0	0.5183	0	0	0.6711	9.481	202542.7	1
hs0110	17	15	20.078	0.26745	3.3	24576000	38544000	0	-2.0811	1.687	9.354	9.354	19.45	18.42	0.5192	0	0.5192	0	0	0.6649	9.481	192439.7	1
hs0110	18	16	20.083	0.26756	3.5	25714000	41334000	0	-2.0811	1.693	9.386	9.386	19.54	18.51	0.5202	0	0.5202	0	0	0.6793	9.481	216096.3	1
hs0110	19	17	20.087	0.26733	3.6	25302000	39796000	0	-2.0811	1.699	9.418	9.418	19.64	18.6	0.5211	0	0.5211	0	0	0.6776	9.481	213280.1	1
hs0110	20	18	20.092	0.26745	3.4	25605000	40085000	0	-2.0811	1.705	9.451	9.451	19.73	18.69	0.522	0	0.522	0	0	0.6728	7.602	205398.3	1
hs0110	21	19	20.096	0.26745	3.4	23564000	37615000	0	-2.0811	1.711	9.483	9.483	19.82	18.79	0.523	0	0.523	0	0	0.6659	7.602	194054	1
hs0110	22	20	20.101	0.26745	3.4	24565000	38186000	0	-2.0811	1.717	9.515	9.515	19.92	18.88	0.5239	0	0.5239	0	0	0.6679	7.602	197430.2	1
hs0110	23	21	20.105	0.26745	4.6	23679000	37432000	0	-2.0811	1.723	9.548	9.548	20.01	18.97	0.5249	0	0.5249	0	0	0.7	7.602	250004.2	1
hs0110	24	22	20.109	0.26733	4.3	23375000	36667000	0	-2.0811	1.729	9.58	9.58	20.1	19.06	0.5258	0	0.5258	0	0	0.6887	7.602	231427.2	1
hs0110	25	23	20.114	0.26756	4.4	23575000	37285000	0	-2.0811	1.735	9.612	9.612	20.2	19.15	0.5268	0	0.5268	0	0	0.6938	7.602	239754.5	1
hs0110	26	24	20.118	0.26733	4.6	23228000	36637000	0	-2.0811	1.741	9.645	9.645	20.29	19.24	0.5277	0	0.5277	0	0	0.6959	7.602	243333.7	1
hs0110	27	25	20.123	0.26745	4.5	23790000	38160000	0	-2.0811	1.747	9.677	9.677	20.38	19.33	0.5286	0	0.5286	0	0	0.6977	7.602	246305	1
hs0110	28	26	20.127	0.26745	4.5	20856000	33181000	0	-2.0811	1.752	9.709	9.709	20.47	19.42	0.5296	0	0.5296	0	0	0.6819	7.602	220326.4	1
hs0110	29	27	20.132	0.26745	4.5	21742000	34075000	0	-2.0811	1.758	9.742	9.742	20.57	19.51	0.5305	0	0.5305	0	0	0.6846	7.602	224766	1
hs0110	30	28	20.136	0.26745	4.9	22802000	35481000	0	-2.0811	1.764	9.774	9.774	20.66	19.6	0.5315	0	0.5315	0	0	0.7	7.602	250048.2	1
hs0110	31	29	20.141	0.26745	4.8	23495000	36838000	0	-2.0811	1.77	9.807	9.807	20.75	19.7	0.5324	0	0.5324	0	0	0.7013	7.602	253172.9	1
hs0110	32	30	20.145	0.26745	4.6	22824000	36303000	0	-2.0811	1.776	9.839	9.839	20.85	19.79	0.5334	0	0.5334	0	0	0.6943	7.602	240608.4	1
hs0110	33	31	20.15	0.26745	4.4	22066000	34991000	0	-2.0811	1.782	9.871	9.871	20.94	19.88	0.5343	0	0.5343	0	0	0.6857	7.602	226492.5	1
hs0110	34	32	20.154	0.26733	4.5	22437000	35341000	0	-2.0811	1.788	9.904	9.904	21.03	19.97	0.5352	0	0.5352	0	0	0.6898	7.602	233226.5	1
hs0110	35	33	20.159	0.26756	4.7	20944000	33665000	0	-2.0811	1.794	9.936	9.936	21.12	20.06	0.5362	0	0.5362	0	0	0.6895	7.602	232843.3	1
hs0110	36	34	20.163	0.26733	4.6	22664000	36199000	0	-2.0811	1.8	9.968	9.968	21.22	20.15	0.5371	0	0.5371	0	0	0.6953	7.602	242235	1
hs0110	37	35	20.167	0.26756	4.9	22534000	35683000	0	-2.0811	1.806	10	10	21.31	20.24	0.5381	0	0.5381	0	0	0.701	7.602	252508.7	1
hs0110	38	36	20.172	0.26733	4.5	23114000	35294000	0	-2.0811	1.812	10.03	10.03	21.4	20.33	0.539	0	0.539	0	0	0.6893	7.602	232394.5	1
hs0110	39	37	20.176	0.26756	4.5	23170000	36446000	0	-2.0811	1.818	10.07	10.07	21.5	20.42	0.54	0	0.54	0	0	0.695	6.954	241835.2	1
hs0110	40	38	20.181	0.26733	4.5	22755000	35753000	0	-2.0811	1.824	10.1	10.1	21.59	20.52	0.5409	0	0.5409	0	0	0.6902	6.954	233901.3	1
hs0110	41	39	20.185	0.26745	4.4	22784000	36023000	0	-2.0811	1.829	10.13	10.13	21.68	20.61	0.5419	0	0.5419	0	0	0.6903	6.954	234169.3	1
hs0110	42	40	20.19	0.26745	4.9	20949000	33239000	0	-2.0811	1.835	10.16	10.16	21.77	20.7	0.5428	0	0.5428	0	0	0.6935	6.954	239343.8	1
hs0110	43	41	20.194	0.26745	5	21139000	32828000	0	-2.0811	1.841	10.19	10.19	21.87	20.79	0.5437	0	0.5437	0	0	0.6936	6.954	239425.8	1
hs0110	44	42	20.199	0.26733	5.4	22503000	35575000	0	-2.0811	1.847	10.23	10.23	21.96	20.88	0.5447	0	0.5447	0	0	0.7092	6.954	273016.1	1
hs0110	45	43	20.203	0.26756	5.3	21817000	34642000	0	-2.0811	1.853	10.26	10.26	22.05	20.97	0.5456	0	0.5456	0	0	0.7055	6.954	263653.6	1
hs0110	46	44	20.208	0.26733	4.9	21538000	34179000	0	-2.0811	1.859	10.29	10.29	22.15	21.06	0.5466	0	0.5466	0	0	0.6968	6.954	244697.2	1
hs0110	47	45	20.212	0.26756	5.1	21645000	34364000	0	-2.0811	1.865	10.32	10.32	22.24	21.15	0.5475	0	0.5475	0	0	0.7003	6.954	250870.2	1
hs0110	48	46	20.216	0.26733	5.1	21331000	33814000	0	-2.0811	1.871	10.36	10.36	22.33	21.24	0.5485	0	0.5485	0	0	0.7001	6.954	250318.9	1
hs0110	49	47	20.221	0.26756	5.2	20408000	32418000	0	-2.0811	1.877	10.39	10.39	22.43	21.33	0.5494	0	0.5494	0	0	0.6983	6.954	247162.6	1
hs0110	50	48	20.225	0.26733	5.3	20745000	32671000	0	-2.0811	1.883	10.42	10.42	22.52	21.43	0.5503	0	0.5503	0	0	0.6984	6.954	247428.9	1
hs0110	51	49	20.23	0.26745	5.5	18874000	30438000	0	-2.0811	1.889	10.45	10.45	22.61	21.52	0.5513	0	0.5513	0	0	0.6957	6.954	242941.4	1
hs0110	52	50	20.234	0.26745	5.3	22213000	36328000	0	-2.0811	1.895	10.49	10.49	22.7	21.61	0.5522	0	0.5522	0	0	0.7099	6.954	274741.5	1
hs0110	53	51	20.239	0.26745	6	21101000	34023000	0	-2.0811	1.901	10.52	10.52	22.8	21.7	0.5532	0	0.5532	0	0	0.7146	6.954	286468.6	1
hs0110	54	52	20.243	0.26733	5	21055000	33417000	0	-2.0811	1.907	10.55	10.55	22.89	21.79	0.5541	0	0.5541	0	0	0.6945	6.954	240958.4	1
hs0110	55	53	20.248	0.26756	5.1	20393000	32164000	0	-2.0811	1.912	10.58	10.58	22.98	21.88	0.5551	0	0.5551	0	0	0.6944	6.954	240856.5	1
hs0110	56	54	20.252	0.26733	5.3	19086000	30637000	0	-2.0811	1.918	10.61	10.61	23.09	21.99	0.5562	0	0.5562	0	0	0.6927	6.954	238091.7	1
hs0110	57	55	20.257	0.26756	5.4	19953000	32080000	0	-2.0811	1.924	10.63	10.63	23.23	22.12	0.5576	0	0.5576	0	0	0.7	6.954	249985.4	1
hs0110	58	56	20.261	0.26733	5.7	21113000	33791000	0	-2.0811	1.93	10.65	10.65	23.36	22.25	0.5591	0	0.5591	0	0	0.7103	6.572	275865.6	1
hs0110	59	57	20.265	0.26756	5.6	21492000	34301000	0	-2.0811	1.936	10.67	10.67	23.49	22.38	0.5605	0	0.5605	0	0	0.7097	6.572	274366.8	1
hs0110	60	58	20.27	0.26733	5.2	19847000	31397000	0	-2.0811	1.942	10.69	10.69	23.63	22.51	0.5619	0	0.5619	0	0	0.6922	6.572	237185.2	1
hs0110	61	59	20.274	0.26745	5.3	22229000	35191000	0	-2.0811	1.948	10.71	10.71	23.76	22.64	0.5633	0	0.5633	0	0	0.7067	6.572	266867.5	1
hs0110	62	60	20.279	0.26745	6	20426000	32432000	0	-2.0811	1.954	10.72	10.72	23.89	22.77	0.5647	0	0.5647	0	0	0.7094	6.572	273427.6	1
hs0110	63	61	20.283	0.26745	5.2	20519000	32329000	0	-2.0811	1.96	10.74	10.74	24.03	22.9	0.5661	0	0.5661	0	0	0.695	6.572	241755.8	1
hs0110	64	62	20.288	0.26733	5.8	19020000	30851000	0	-2.0811	1.966	10.76	10.76	24.16	23.03	0.5675	0	0.5675	0	0	0.7022	6.572	255591.7	1
hs0110	65	63	20.292	0.26756	5.7	20020000	31228000	0	-2.0811	1.972	10.78	10.78	24.29	23.17	0.569	0	0.569	0	0	0.7032	6.572	258087	1
hs0110	66	64	20.297	0.26745	6.2	21023000	34337000	0	-2.0811	1.977	10.8	10.8	24.43	23.3	0.5704	0	0.5704	0	0	0.7189	6.572	297296.3	1
hs0110	67	65	20.301	0.26745	5.8	19998000	31279000	0	-2.0811	1.983	10.82	10.82	24.56	23.43	0.5718	0	0.5718	0	0	0.7048	6.572	261911.1	1
hs0110	68	66	20.306	0.26745	5.4	21951000	34637000	0	-2.0811	1.989	10.84	10.84	24.69	23.56	0.5732	0	0.5732	0	0	0.7073	6.572	268306	1
hs0110	69	67	20.31	0.26745	5.8	19529000	30766000	0	-2.0811	1.995	10.86	10.86	24.83	23.69	0.5746	0	0.5746	0	0	0.7031	6.572	257763.5	1
hs0110	70	68	20.315	0.26733	5.3	21240000	33504000	0	-2.0811	2.001	10.88	10.88	24.96	23.82	0.576	0	0.576	0	0	0.7017	6.572	254338.1	1
hs0110	71	69	20.319	0.26745	6	19283000	31083000	0	-2.0811	2.007	10.9	10.9	25.09	23.95	0.5774	0	0.5774	0	0	0.7061	6.572	265346.7	1
hs0110	72	70	20.323	0.26745	5.6	19615000	32546000	0	-2.0811	2.013	10.92	10.92	25.22	24.08	0.5789	0	0.5789	0	0	0.7033	6.572	258194.3	1
hs0110	73	71	20.328	0.26745	6.1	20606000	32260000	0	-2.0811	2.019	10.94	10.94	25.36	24.21	0.5803	0	0.5803	0	0	0.712	6.572	279965.2	1
hs0110	74	72	20.332	0.26745	6.1	20717000	32970000	0	-2.0811	2.025	10.96	10.96	25.49	24.34	0.5817	0	0.5817	0	0	0.7133	6.572	283163.9	1
hs0110	75	73	20.337	0.26745	5.6	20848000	32212000	0	-2.0811	2.031	10.98	10.98	25.62	24.47	0.5831	0	0.5831	0	0	0.7042	6.572	260435.7	1
hs0110	76	74	20.341	0.26745	5.5	21872000	34598000	0	-2.0811	2.036	10.99	10.99	25.76	24.6	0.5845	0	0.5845	0	0	0.7088	6.3	272039.1	1
hs0110	77	75	20.346	0.26745	5.7	20720000	32548000	0	-2.0811	2.042	11.01	11.01	25.89	24.73	0.5859	0	0.5859	0	0	0.7062	6.3	265469.3	1
hs0110	78	76	20.35	0.26733	5.3	19870000	30829000	0	-2.0811	2.048	11.03	11.03	26.02	24.86	0.5874	0	0.5874	0	0	0.6927	6.3	238064.7	1
hs0110	79	77	20.355	0.26756	5.9	21161000	33181000	0	-2.0811	2.054	11.05	11.05	26.16	24.99	0.5888	0	0.5888	0	0	0.7109	6.3	277324.1	1
hs0110	80	78	20.359	0.26733	6.1	19556000	31548000	0	-2.0811	2.06	11.07	11.07	26.29	25.12	0.5902	0	0.5902	0	0	0.7094	6.3	273414.6	1
hs0110	81	79	20.364	0.26745	5.7	20897000	33896000	0	-2.0811	2.066	11.09	11.09	26.42	25.25	0.5916	0	0.5916	0	0	0.7111	6.3	277837.8	1
hs0110	82	80	20.368	0.26745	6.1	19422000	31045000	0	-2.0811	2.072	11.11	11.11	26.56	25.38	0.593	0	0.593	0	0	0.7084	6.3	271083.9	1
hs0110	83	81	20.372	0.26745	5.8	20793000	32798000	0	-2.0811	2.078	11.13	11.13	26.69	25.51	0.5944	0	0.5944	0	0	0.7082	6.3	270463.3	1
hs0110	84	82	20.377	0.26745	6.2	19176000	30206000	0	-2.0811	2.084	11.15	11.15	26.82	25.65	0.5958	0	0.5958	0	0	0.7077	6.3	269308.1	1
hs0110	85	83	20.381	0.26745	5.8	19826000	31940000	0	-2.0811	2.09	11.17	11.17	26.96	25.78	0.5973	0	0.5973	0	0	0.7064	6.3	265905	1
hs0110	86	84	20.386	0.26745	6.4	19564000	31204000	0	-2.0811	2.096	11.19	11.19	27.09	25.91	0.5987	0	0.5987	0	0	0.7131	6.3	282762.4	1
hs0110	87	85	20.39	0.26745	6.2	20455000	32497000	0	-2.0811	2.101	11.21	11.21	27.22	26.04	0.6001	0	0.6001	0	0	0.7135	6.3	283697.3	1
hs0110	88	86	20.395	0.26733	6.2	19683000	30978000	0	-2.0811	2.107	11.23	11.23	27.35	26.17	0.6015	0	0.6015	0	0	0.7094	6.3	273567.7	1
hs0110	89	87	20.399	0.26756	5.8	19748000	30719000	0	-2.0811	2.113	11.24	11.24	27.49	26.3	0.6029	0	0.6029	0	0	0.7036	6.3	259044.9	1
hs0110	90	88	20.404	0.26733	6.2	21485000	34805000	0	-2.0811	2.119	11.26	11.26	27.62	26.43	0.6043	0	0.6043	0	0	0.721	6.3	302412	1
hs0110	91	89	20.408	0.26756	6.2	20762000	32363000	0	-2.0811	2.125	11.28	11.28	27.75	26.56	0.6057	0	0.6057	0	0	0.7132	6.3	282993.9	1
hs0110	92	90	20.413	0.26733	5.6	19918000	31206000	0	-2.0811	2.131	11.3	11.3	27.89	26.69	0.6072	0	0.6072	0	0	0.7011	6.3	252637.8	1
hs0110	93	91	20.417	0.26756	5.8	20552000	32493000	0	-2.0811	2.137	11.32	11.32	28.02	26.82	0.6086	0	0.6086	0	0	0.7074	6.3	268495.9	1
hs0110	94	92	20.421	0.26733	6.1	19964000	31786000	0	-2.0811	2.143	11.34	11.34	28.15	26.95	0.61	0	0.61	0	0	0.7107	6.3	276821.4	1
hs0110	95	93	20.426	0.26745	5.8	20801000	32943000	0	-2.0811	2.149	11.36	11.36	28.29	27.08	0.6114	0	0.6114	0	0	0.7094	6.105	273514.7	1
hs0110	96	94	20.43	0.26745	6.2	20623000	32580000	0	-2.0811	2.155	11.38	11.38	28.42	27.21	0.6128	0	0.6128	0	0	0.7137	6.105	284236.3	1
hs0110	97	95	20.435	0.26745	5.8	21174000	33092000	0	-2.0811	2.16	11.4	11.4	28.55	27.34	0.6142	0	0.6142	0	0	0.7102	6.105	275500.5	1
hs0110	98	96	20.439	0.26733	6	20375000	33029000	0	-2.0811	2.166	11.42	11.42	28.69	27.47	0.6157	0	0.6157	0	0	0.7124	6.105	280963.8	1
hs0110	99	97	20.444	0.26756	5.9	20334000	31364000	0	-2.0811	2.172	11.44	11.44	28.82	27.6	0.6171	0	0.6171	0	0	0.7061	6.105	265174.1	1
hs0110	100	98	20.448	0.26733	6.3	19704000	31460000	0	-2.0811	2.178	11.46	11.46	28.95	27.73	0.6185	0	0.6185	0	0	0.7122	6.105	280600.2	1
hs0110	101	99	20.453	0.26756	6.2	21087000	33253000	0	-2.0811	2.184	11.48	11.48	29.09	27.86	0.6199	0	0.6199	0	0	0.7163	6.105	290842.3	1
hs0110	102	100	20.457	0.26733	6.3	20557000	32302000	0	-2.0811	2.19	11.49	11.49	29.22	27.99	0.6213	0	0.6213	0	0	0.7146	6.105	286623.3	1
hs0110	103	101	20.462	0.26756	5.9	20397000	32082000	0	-2.0811	2.196	11.51	11.51	29.35	28.13	0.6227	0	0.6227	0	0	0.7071	6.105	267632.2	1
hs0110	104	102	20.466	0.26733	6.1	20369000	32036000	0	-2.0811	2.202	11.53	11.53	29.48	28.26	0.6241	0	0.6241	0	0	0.7104	6.105	276019.3	1
hs0110	105	103	20.471	0.26745	6.3	20521000	32218000	0	-2.0811	2.208	11.55	11.55	29.62	28.39	0.6256	0	0.6256	0	0	0.714	6.105	285046.5	1
hs0110	106	104	20.475	0.26745	6.3	20590000	32389000	0	-2.0811	2.214	11.57	11.57	29.75	28.52	0.627	0	0.627	0	0	0.7157	6.105	289278.8	1
hs0110	107	105	20.479	0.26745	6.2	20508000	32206000	0	-2.0811	2.22	11.59	11.59	29.88	28.65	0.6284	0	0.6284	0	0	0.7129	6.105	282230.8	1
hs0110	108	106	20.484	0.26733	6.1	20777000	32374000	0	-2.0811	2.225	11.61	11.61	30.02	28.78	0.6298	0	0.6298	0	0	0.7116	6.105	278915.5	1
hs0110	109	107	20.488	0.26756	6.2	21073000	33486000	0	-2.0811	2.231	11.63	11.63	30.15	28.91	0.6312	0	0.6312	0	0	0.7158	6.105	289485.8	1
hs0110	110	108	20.493	0.26733	6.1	21530000	34233000	0	-2.0811	2.237	11.65	11.65	30.28	29.04	0.6326	0	0.6326	0	0	0.717	6.105	292425.7	1
hs0110	111	109	20.497	0.26756	5.9	21686000	33778000	0	-2.0811	2.243	11.67	11.67	30.42	29.17	0.634	0	0.634	0	0	0.7129	6.105	282201.3	1
hs0110	112	110	20.502	0.26733	5.9	21346000	33372000	0	-2.0811	2.249	11.69	11.69	30.55	29.3	0.6355	0	0.6355	0	0	0.7115	6.105	278837.8	1
hs0110	113	111	20.506	0.26756	5.8	21192000	32722000	0	-2.0811	2.255	11.71	11.71	30.68	29.43	0.6369	0	0.6369	0	0	0.7085	6.105	271306.3	1
hs0110	114	112	20.511	0.26733	5.9	20998000	32777000	0	-2.0811	2.261	11.73	11.73	30.82	29.56	0.6383	0	0.6383	0	0	0.7095	5.953	273822.7	1
hs0110	115	113	20.515	0.26745	5.9	21582000	33702000	0	-2.0811	2.267	11.75	11.75	30.95	29.69	0.6397	0	0.6397	0	0	0.7126	5.953	281564.7	1
hs0110	116	114	20.52	0.26745	6	20797000	32289000	0	-2.0811	2.273	11.76	11.76	31.08	29.82	0.6411	0	0.6411	0	0	0.7099	5.953	274731	1
hs0110	117	115	20.524	0.26745	5.9	21673000	33957000	0	-2.0811	2.279	11.78	11.78	31.22	29.95	0.6425	0	0.6425	0	0	0.7144	5.953	285937.7	1
hs0110	118	116	20.528	0.26733	6.3	21068000	33738000	0	-2.0811	2.284	11.8	11.8	31.35	30.08	0.644	0	0.644	0	0	0.7185	5.953	296273.5	1
hs0110	119	117	20.533	0.26756	5.9	20958000	33253000	0	-2.0811	2.29	11.82	11.82	31.48	30.21	0.6454	0	0.6454	0	0	0.7112	5.953	277982.9	1
hs0110	120	118	20.537	0.26733	6.1	21275000	33674000	0	-2.0811	2.296	11.84	11.84	31.61	30.34	0.6468	0	0.6468	0	0	0.7162	5.953	290522.5	1
hs0110	121	119	20.542	0.26756	6.2	20977000	32916000	0	-2.0811	2.302	11.86	11.86	31.75	30.48	0.6482	0	0.6482	0	0	0.7156	5.953	289123.2	1
hs0110	122	120	20.546	0.26733	6.1	22100000	34907000	0	-2.0811	2.308	11.88	11.88	31.88	30.61	0.6496	0	0.6496	0	0	0.7198	5.953	299470.6	1
hs0110	123	121	20.551	0.26756	6.1	21313000	33287000	0	-2.0811	2.314	11.9	11.9	32.02	30.74	0.6514	0	0.6514	0	0	0.7156	5.953	289021.6	1
hs0110	124	122	20.555	0.26733	5.8	22301000	34430000	0	-2.0811	2.321	11.93	11.93	32.19	30.9	0.6548	0	0.6548	0	0	0.7126	5.953	281470.1	1
hs0110	125	123	20.56	0.26745	6.1	21281000	32807000	0	-2.0811	2.327	11.96	11.96	32.36	31.06	0.6582	0	0.6582	0	0	0.713	5.953	282445.3	1
hs0110	126	124	20.564	0.26745	5.8	22192000	34657000	0	-2.0811	2.333	11.99	11.99	32.52	31.22	0.6616	0	0.6616	0	0	0.714	5.953	285003.3	1
hs0110	127	125	20.569	0.26745	6.1	21901000	34450000	0	-2.0811	2.34	12.02	12.02	32.69	31.38	0.665	0	0.665	0	0	0.7178	5.953	294434.2	1
hs0110	128	126	20.573	0.26745	5.8	20835000	32805000	0	-2.0811	2.346	12.05	12.05	32.86	31.54	0.6685	0	0.6685	0	0	0.7088	5.953	271919.5	1
hs0110	129	127	20.577	0.26745	5.9	22877000	36713000	0	-2.0811	2.353	12.09	12.09	33.03	31.7	0.6719	0	0.6719	0	0	0.721	5.953	302439.9	1
hs0110	130	128	20.582	0.26745	6.2	24078000	37739000	0	-2.0811	2.359	12.12	12.12	33.19	31.87	0.6753	0	0.6753	0	0	0.7301	5.953	325253	1
hs0110	131	129	20.586	0.26745	5.6	22751000	34613000	0	-2.0811	2.366	12.15	12.15	33.36	32.03	0.6787	0	0.6787	0	0	0.7097	5.953	274311.7	1
hs0110	132	130	20.591	0.26733	5.4	22560000	34729000	0	-2.0811	2.372	12.18	12.18	33.53	32.19	0.6821	0	0.6821	0	0	0.7061	5.822	265188.9	1
hs0110	133	131	20.595	0.26745	5.7	22593000	35496000	0	-2.0811	2.378	12.21	12.21	33.7	32.35	0.6856	0	0.6856	0	0	0.7137	5.822	284248.2	1
hs0110	134	132	20.6	0.26745	5.8	22806000	35167000	0	-2.0811	2.385	12.24	12.24	33.87	32.51	0.689	0	0.689	0	0	0.7158	5.822	289503.2	1
hs0110	135	133	20.604	0.26733	5.9	22122000	35449000	0	-2.0811	2.391	12.27	12.27	34.03	32.67	0.6924	0	0.6924	0	0	0.7176	5.822	294060.1	1
hs0110	136	134	20.609	0.26756	5.8	22020000	34293000	0	-2.0811	2.398	12.3	12.3	34.2	32.83	0.6958	0	0.6958	0	0	0.7124	5.822	280989.5	1
hs0110	137	135	20.613	0.26733	6	23005000	35711000	0	-2.0811	2.404	12.33	12.33	34.37	32.99	0.6992	0	0.6992	0	0	0.7202	5.822	300494.3	1
hs0110	138	136	20.618	0.26756	6	22717000	35353000	0	-2.0811	2.411	12.36	12.36	34.54	33.15	0.7027	0	0.7027	0	0	0.7189	5.822	297170.6	1
hs0110	139	137	20.622	0.26733	5.8	22736000	35683000	0	-2.0811	2.417	12.39	12.39	34.7	33.31	0.7061	0	0.7061	0	0	0.7158	5.822	289481.6	1
hs0110	140	138	20.627	0.26756	5.8	22399000	34348000	0	-2.0811	2.424	12.42	12.42	34.87	33.47	0.7095	0	0.7095	0	0	0.7123	5.822	280673.7	1
hs0110	141	139	20.631	0.26733	5.8	23385000	36900000	0	-2.0811	2.43	12.45	12.45	35.04	33.63	0.7129	0	0.7129	0	0	0.7193	5.822	298125.8	1
hs0110	142	140	20.635	0.26745	6	22512000	35095000	0	-2.0811	2.436	12.48	12.48	35.21	33.79	0.7163	0	0.7163	0	0	0.7177	5.822	294142.9	1
hs0110	143	141	20.64	0.26733	5.8	22981000	35667000	0	-2.0811	2.443	12.51	12.51	35.38	33.95	0.7198	0	0.7198	0	0	0.7156	5.822	289059.8	1
hs0110	144	142	20.644	0.26756	5.8	22043000	34156000	0	-2.0811	2.449	12.55	12.55	35.54	34.11	0.7232	0	0.7232	0	0	0.7125	5.822	281353.7	1
hs0110	145	143	20.649	0.26733	5.8	22514000	34526000	0	-2.0811	2.456	12.58	12.58	35.71	34.27	0.7266	0	0.7266	0	0	0.7142	5.822	285416.4	1
hs0110	146	144	20.653	0.26756	6.1	23205000	36422000	0	-2.0811	2.462	12.61	12.61	35.88	34.43	0.73	0	0.73	0	0	0.7238	5.822	309554.6	1
hs0110	147	145	20.658	0.26733	5.9	22330000	34357000	0	-2.0811	2.469	12.64	12.64	36.05	34.6	0.7334	0	0.7334	0	0	0.715	5.822	287470	1
hs0110	148	146	20.662	0.26756	5.7	23723000	36861000	0	-2.0811	2.475	12.67	12.67	36.21	34.76	0.7369	0	0.7369	0	0	0.7172	5.822	293112.9	1
hs0110	149	147	20.667	0.26733	5.9	21944000	34707000	0	-2.0811	2.482	12.7	12.7	36.38	34.92	0.7403	0	0.7403	0	0	0.7159	5.822	289682.3	1
hs0110	150	148	20.671	0.26756	5.6	21696000	34892000	0	-2.0811	2.488	12.73	12.73	36.55	35.08	0.7437	0	0.7437	0	0	0.7103	5.822	275668.9	1
hs0110	151	149	20.676	0.26733	6.3	22898000	35391000	0	-2.0811	2.494	12.76	12.76	36.72	35.24	0.7471	0	0.7471	0	0	0.7235	5.707	308656.4	1
hs0110	152	150	20.68	0.26745	6.1	23181000	36955000	0	-2.0811	2.501	12.79	12.79	36.89	35.4	0.7505	0	0.7505	0	0	0.7257	5.707	314177.3	1
