Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0043	1	0	20.007	0.26745	17	21065000	38363000	0	2.864	1.367	116.6	116.6	5.961	5.111	0.4093	0	0.4093	0	0	0.9118	39.038	779553.4	1
hs0043	2	1	20.011	0.26745	20	40503000	81691000	0	2.864	1.374	116.6	116.6	6.002	5.151	0.4096	0	0.4096	0	0	1.1817	39.038	1567755.4	1
hs0043	3	2	20.016	0.26745	20	40471000	81055000	0	2.864	1.38	116.6	116.6	6.043	5.192	0.41	0	0.41	0	0	1.1783	39.038	1557319.6	1
hs0043	4	3	20.02	0.26733	0.31	68197000	117040000	0	2.864	1.387	116.6	116.6	6.085	5.232	0.4103	0	0.4103	0	0	0.5914	39.038	71941.1	1
hs0043	5	4	20.024	0.26756	0.33	67803000	116010000	0	2.864	1.393	116.7	116.7	6.126	5.273	0.4107	0	0.4107	0	0	0.5936	39.038	75434.8	1
hs0043	6	5	20.029	0.26733	0.24	64805000	114930000	0	2.864	1.4	116.7	116.7	6.167	5.314	0.411	0	0.411	0	0	0.5817	39.038	56029.4	1
hs0043	7	6	20.033	0.26756	0.24	59492000	107760000	0	2.864	1.406	116.7	116.7	6.209	5.354	0.4114	0	0.4114	0	0	0.5805	39.038	54048	1
hs0043	8	7	20.038	0.26733	0.25	66754000	116050000	0	2.864	1.413	116.7	116.7	6.25	5.395	0.4117	0	0.4117	0	0	0.5832	39.038	58412.1	1
hs0043	9	8	20.042	0.26756	0.27	61480000	111630000	0	2.864	1.419	116.7	116.7	6.291	5.435	0.4121	0	0.4121	0	0	0.5846	39.038	60788.3	1
hs0043	10	9	20.047	0.26733	0.25	66423000	118700000	0	2.864	1.426	116.7	116.7	6.332	5.476	0.4124	0	0.4124	0	0	0.5838	39.038	59478.2	1
hs0043	11	10	20.051	0.26745	0.27	61437000	110340000	0	2.864	1.433	116.7	116.7	6.374	5.516	0.4128	0	0.4128	0	0	0.584	39.038	59741	1
hs0043	12	11	20.056	0.26745	0.24	66446000	117090000	0	2.864	1.439	116.7	116.7	6.415	5.557	0.4131	0	0.4131	0	0	0.5821	39.038	56608.9	1
hs0043	13	12	20.06	0.26745	0.26	62136000	109810000	0	2.864	1.446	116.7	116.7	6.456	5.597	0.4135	0	0.4135	0	0	0.5834	39.038	58809.8	1
hs0043	14	13	20.065	0.26733	0.26	56397000	178410000	0	2.864	1.452	116.7	116.7	6.497	5.638	0.4139	0	0.4139	0	0	0.5978	39.038	82469.1	1
hs0043	15	14	20.069	0.26756	0.27	63283000	113920000	0	2.864	1.459	116.7	116.7	6.539	5.679	0.4142	0	0.4142	0	0	0.585	39.038	61430.4	1
hs0043	16	15	20.073	0.26733	0.27	59198000	102370000	0	2.864	1.465	116.7	116.7	6.58	5.719	0.4146	0	0.4146	0	0	0.5819	39.038	56330.1	1
hs0043	17	16	20.078	0.26756	0.25	59831000	102480000	0	2.864	1.472	116.7	116.7	6.621	5.76	0.4149	0	0.4149	0	0	0.5804	39.038	53917.9	1
hs0043	18	17	20.082	0.26733	0.28	56785000	100510000	0	2.864	1.478	116.7	116.7	6.663	5.8	0.4153	0	0.4153	0	0	0.5824	39.038	57103.3	1
hs0043	19	18	20.087	0.26756	0.28	57998000	106370000	0	2.864	1.485	116.7	116.7	6.704	5.841	0.4156	0	0.4156	0	0	0.5842	39.038	60055.5	1
hs0043	20	19	20.091	0.26733	0.28	55816000	102050000	0	2.864	1.492	116.7	116.7	6.745	5.881	0.416	0	0.416	0	0	0.5832	39.038	58368.3	1
hs0043	21	20	20.096	0.26745	0.27	59140000	106290000	0	2.864	1.498	116.7	116.7	6.786	5.922	0.4163	0	0.4163	0	0	0.5835	39.038	58982.7	1
hs0043	22	21	20.1	0.26733	0.29	57038000	104170000	0	2.864	1.505	116.7	116.7	6.828	5.963	0.4167	0	0.4167	0	0	0.5853	39.038	61925.4	1
hs0043	23	22	20.105	0.26756	0.27	57881000	113810000	0	2.864	1.511	116.7	116.7	6.869	6.003	0.417	0	0.417	0	0	0.5861	39.038	63132	1
