Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0104	1	0	20.005	0.38612	100	576.31	3404.6	0	0.10617	1.887	26.39	26.39	22.21	20.46	0.8644	0	0.8644	0.01732	2.004	0.55	7.849	3762.6	0.150000005960464
hs0104	2	1	20.011	0.26756	100	20981000	48118000	0	0.10617	1.899	26.48	26.48	22.36	20.6	0.8671	0	0.8671	0.01749	2.017	1.6175	7.849	3246961	0.150000005960464
hs0104	3	2	20.016	0.26733	100	20321000	47398000	0	0.10617	1.907	26.54	26.54	22.46	20.7	0.869	0	0.869	0.01761	2.026	1.6073	7.849	3199923.8	0.00999999977648258
hs0104	4	3	20.02	0.26756	2.3	103260000	185890000	0	0.10617	1.915	26.6	26.6	22.56	20.8	0.8709	0	0.8709	0.01772	2.035	0.8158	7.849	539414.3	1
hs0104	5	4	20.024	1.3074	2.4	103940000	184450000	3	0.10617	1.923	26.66	26.66	22.66	20.9	0.8728	0	0.8728	0.01784	2.044	0.8186	7.849	546467.6	1
hs0104	9	5	20.046	0.26745	0.62	118420000	194260000	0	0.10617	1.961	26.95	26.95	23.16	21.38	0.882	0	0.882	0.01842	2.088	0.6632	7.849	189712.8	1
hs0104	10	6	20.051	0.26733	0.62	132800000	217650000	0	0.10617	1.969	27.01	27.01	23.26	21.48	0.8839	0	0.8839	0.01854	2.097	0.6736	7.849	206712.3	1
hs0104	11	7	20.055	0.26756	0.64	131540000	215190000	0	0.10617	1.977	27.07	27.07	23.37	21.58	0.8858	0	0.8858	0.01866	2.106	0.6758	7.849	210246.8	1
hs0104	12	8	20.06	0.26733	0.6	122870000	201780000	0	0.10617	1.985	27.13	27.13	23.47	21.68	0.8877	0	0.8877	0.01877	2.115	0.6618	7.849	187429.8	1
hs0104	13	9	20.064	0.26756	0.6	133740000	217360000	0	0.10617	1.993	27.19	27.19	23.57	21.77	0.8896	0	0.8896	0.01889	2.124	0.6709	7.849	202304	1
hs0104	14	10	20.069	0.26733	0.65	133030000	217580000	0	0.10617	2.001	27.25	27.25	23.67	21.87	0.8914	0	0.8914	0.01901	2.132	0.6795	7.849	216342.4	1
hs0104	15	11	20.073	0.26756	0.62	121300000	198670000	0	0.10617	2.009	27.31	27.31	23.78	21.97	0.8933	0	0.8933	0.01913	2.141	0.6648	7.849	192231.1	1
hs0104	16	12	20.077	0.26733	0.62	138160000	226060000	0	0.10617	2.017	27.37	27.37	23.88	22.07	0.8952	0	0.8952	0.01924	2.15	0.677	7.849	212360.9	1
hs0104	17	13	20.082	0.26756	0.69	133760000	217530000	0	0.10617	2.025	27.43	27.43	23.98	22.17	0.8971	0	0.8971	0.01936	2.158	0.6856	7.849	226405.2	1
hs0104	18	14	20.086	0.26733	0.62	124020000	201050000	0	0.10617	2.033	27.49	27.49	24.08	22.27	0.899	0	0.899	0.01948	2.167	0.6661	7.849	194378.5	1
hs0104	19	15	20.091	0.26745	0.64	138490000	224370000	0	0.10617	2.041	27.55	27.55	24.19	22.36	0.9009	0	0.9009	0.0196	2.175	0.6806	7.673	218188.3	1
hs0104	20	16	20.095	0.60368	0.69	129290000	209730000	1	0.10617	2.049	27.61	27.61	24.29	22.46	0.9028	0	0.9028	0.01972	2.184	0.6813	7.673	219300.9	1
hs0104	22	17	20.105	0.26733	0.69	125900000	203910000	0	0.10617	2.067	27.75	27.75	24.52	22.69	0.907	0	0.907	0.01998	2.203	0.6796	7.673	216478.5	1
hs0104	23	18	20.11	0.26745	0.7	132690000	214420000	0	0.10617	2.075	27.81	27.81	24.62	22.78	0.9089	0	0.9089	0.0201	2.211	0.6855	7.673	226299.9	1
hs0104	24	19	20.114	0.6015	0.72	137170000	219900000	1	0.10617	2.083	27.87	27.87	24.72	22.88	0.9108	0	0.9108	0.02022	2.22	0.6906	7.673	234553.8	1
hs0104	26	20	20.124	0.26756	0.69	127760000	207280000	0	0.10617	2.101	28	28	24.95	23.1	0.915	0	0.915	0.02048	2.239	0.6801	7.673	217402.3	1
hs0104	27	21	20.129	0.26733	0.69	133860000	215470000	0	0.10617	2.109	28.06	28.06	25.06	23.2	0.9169	0	0.9169	0.0206	2.247	0.6845	7.673	224643.5	1
hs0104	28	22	20.133	0.26756	0.73	122210000	197540000	0	0.10617	2.117	28.12	28.12	25.16	23.3	0.9188	0	0.9188	0.02072	2.255	0.6811	7.673	218978.9	1
hs0104	29	23	20.138	0.26733	0.7	137290000	223470000	0	0.10617	2.125	28.18	28.18	25.26	23.4	0.9207	0	0.9207	0.02084	2.263	0.6905	7.673	234483.8	1
hs0104	30	24	20.142	0.26756	0.76	132100000	213960000	0	0.10617	2.132	28.24	28.24	25.36	23.5	0.9226	0	0.9226	0.02096	2.271	0.6946	7.673	241113.8	1
