Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0045	100	0	0	0	0	0	0	NaN
hs0045	101	0	0	0	0	0	0	NaN
hs0045	102	0	0	0	0	0	0	NaN
hs0045	103	0	0	0	0	0	0	NaN
hs0045	104	0	0	0	0	0	0	NaN
hs0045	105	0	0	0	0	0	0	NaN
hs0045	106	0	0	0	0	0	0	NaN
hs0045	107	0	0	0	0	0	0	NaN
hs0045	108	0	0	0	0	0	0	NaN
hs0045	109	0	0	0	0	0	0	NaN
hs0045	110	0	0	0	0	0	0	NaN
hs0045	111	0	0	0	0	0	0	NaN
hs0045	112	0	0	0	0	0	0	NaN
hs0045	113	0	0	0	0	0	0	NaN
hs0045	114	0	0	0	0	0	0	NaN
hs0045	115	0	0	0	0	0	0	NaN
hs0045	116	0	0	0	0	0	0	NaN
hs0045	117	0	0	0	0	0	0	NaN
hs0045	118	0	0	0	0	0	0	NaN
hs0045	119	0	0	0	0	0	0	NaN
hs0045	120	0	0	0	0	0	0	NaN
hs0045	121	0	0	0	0	0	0	NaN
hs0045	122	0	0	0	0	0	0	NaN
hs0045	123	0	0	0	0	0	0	NaN
hs0045	124	0	0	0	0	0	0	NaN
hs0045	125	0	0	0	0	0	0	NaN
hs0045	126	0	0	0	0	0	0	NaN
hs0045	127	0	0	0	0	0	0	NaN
hs0045	128	0	0	0	0	0	0	NaN
hs0045	129	0	0	0	0	0	0	NaN
hs0045	130	0	0	0	0	0	0	NaN
hs0045	131	0	0	0	0	0	0	NaN
hs0045	132	0	0	0	0	0	0	NaN
hs0045	133	0	0	0	0	0	0	NaN
hs0045	134	0	0	0	0	0	0	NaN
hs0045	135	0	0	0	0	0	0	NaN
hs0045	136	0	0	0	0	0	0	NaN
hs0045	137	0	0	0	0	0	0	NaN
hs0045	138	0	0	0	0	0	0	NaN
hs0045	139	0	0	0	0	0	0	NaN
hs0045	140	0	0	0	0	0	0	NaN
hs0045	141	0	0	0	0	0	0	NaN
hs0045	142	0	0	0	0	0	0	NaN
hs0045	143	0	0	0	0	0	0	NaN
hs0045	144	0	0	0	0	0	0	NaN
hs0045	145	0	0	0	0	0	0	NaN
hs0045	146	0	0	0	0	0	0	NaN
hs0045	147	0	0	0	0	0	0	NaN
hs0045	148	0	0	0	0	0	0	NaN
hs0045	149	0	0	0	0	0	0	NaN
hs0045	150	0	0	0	0	0	0	NaN
hs0045	151	0	0	0	0	0	0	NaN
hs0045	152	0	0	0	0	0	0	NaN
hs0045	153	0	0	0	0	0	0	NaN
hs0045	154	0	0	0	0	0	0	NaN
hs0045	155	0	0	0	0	0	0	NaN
hs0045	156	0	0	0	0	0	0	NaN
hs0045	157	0	0	0	0	0	0	NaN
hs0045	158	0	0	0	0	0	0	NaN
hs0045	159	0	0	0	0	0	0	NaN
hs0045	160	0	0	0	0	0	0	NaN
hs0045	161	0	0	0	0	0	0	NaN
hs0045	162	0	0	0	0	0	0	NaN
hs0045	163	0	0	0	0	0	0	NaN
hs0045	164	0	0	0	0	0	0	NaN
hs0045	165	0	0	0	0	0	0	NaN
hs0045	166	0	0	0	0	0	0	NaN
hs0045	167	0	0	0	0	0	0	NaN
hs0045	168	0	0	0	0	0	0	NaN
hs0045	169	0	0	0	0	0	0	NaN
hs0045	170	0	0	0	0	0	0	NaN
hs0045	171	0	0	0	0	0	0	NaN
hs0045	172	0	0	0	0	0	0	NaN
hs0045	173	0	0	0	0	0	0	NaN
hs0045	174	0	0	0	0	0	0	NaN
hs0045	175	0	0	0	0	0	0	NaN
hs0045	176	0	0	0	0	0	0	NaN
hs0045	177	0	0	0	0	0	0	NaN
hs0045	178	0	0	0	0	0	0	NaN
hs0045	179	0	0	0	0	0	0	NaN
hs0045	180	0	0	0	0	0	0	NaN
hs0045	181	0	0	0	0	0	0	NaN
hs0045	182	0	0	0	0	0	0	NaN
hs0045	183	0	0	0	0	0	0	NaN
hs0045	184	0	0	0	0	0	0	NaN
hs0045	185	0	0	0	0	0	0	NaN
hs0045	186	0	0	0	0	0	0	NaN
hs0045	187	0	0	0	0	0	0	NaN
hs0045	188	0	0	0	0	0	0	NaN
hs0045	189	0	0	0	0	0	0	NaN
hs0045	190	0	0	0	0	0	0	NaN
hs0045	191	0	0	0	0	0	0	NaN
hs0045	192	0	0	0	0	0	0	NaN
hs0045	193	0	0	0	0	0	0	NaN
hs0045	194	0	0	0	0	0	0	NaN
hs0045	195	0	0	0	0	0	0	NaN
hs0045	196	0	0	0	0	0	0	NaN
hs0045	197	0	0	0	0	0	0	NaN
hs0045	198	0	0	0	0	0	0	NaN
hs0045	199	0	0	0	0	0	0	NaN
hs0045	200	0	0	0	0	0	0	NaN
hs0045	201	0	0	0	0	0	0	NaN
hs0045	202	0	0	0	0	0	0	NaN
hs0045	203	0	0	0	0	0	0	NaN
hs0045	204	0	0	0	0	0	0	NaN
hs0045	205	0	0	0	0	0	0	NaN
hs0045	206	0	0	0	0	0	0	NaN
hs0045	207	0	0	0	0	0	0	NaN
hs0045	208	0	0	0	0	0	0	NaN
hs0045	209	0	0	0	0	0	0	NaN
hs0045	210	0	0	0	0	0	0	NaN
hs0045	211	0	0	0	0	0	0	NaN
hs0045	212	0	0	0	0	0	0	NaN
hs0045	213	0	0	0	0	0	0	NaN
hs0045	214	0	0	0	0	0	0	NaN
hs0045	215	0	0	0	0	0	0	NaN
hs0045	216	0	0	0	0	0	0	NaN
hs0045	217	0	0	0	0	0	0	NaN
hs0045	218	0	0	0	0	0	0	NaN
hs0045	219	0	0	0	0	0	0	NaN
hs0045	220	0	0	0	0	0	0	NaN
hs0045	221	0	0	0	0	0	0	NaN
hs0045	222	0	0	0	0	0	0	NaN
hs0045	223	0	0	0	0	0	0	NaN
hs0045	224	0	0	0	0	0	0	NaN
hs0045	225	0	0	0	0	0	0	NaN
hs0045	226	0	0	0	0	0	0	NaN
hs0045	227	0	0	0	0	0	0	NaN
hs0045	228	0	0	0	0	0	0	NaN
hs0045	229	0	0	0	0	0	0	NaN
hs0045	230	0	0	0	0	0	0	NaN
hs0045	231	0	0	0	0	0	0	NaN
hs0045	232	0	0	0	0	0	0	NaN
hs0045	233	0	0	0	0	0	0	NaN
hs0045	234	0	0	0	0	0	0	NaN
hs0045	235	0	0	0	0	0	0	NaN
hs0045	236	0	0	0	0	0	0	NaN
hs0045	237	0	0	0	0	0	0	NaN
hs0045	238	0	0	0	0	0	0	NaN
hs0045	239	0	0	0	0	0	0	NaN
hs0045	240	0	0	0	0	0	0	NaN
hs0045	241	0	0	0	0	0	0	NaN
hs0045	242	0	0	0	0	0	0	NaN
hs0045	243	0	0	0	0	0	0	NaN
hs0045	244	0	0	0	0	0	0	NaN
hs0045	245	0	0	0	0	0	0	NaN
hs0045	246	0	0	0	0	0	0	NaN
hs0045	247	0	0	0	0	0	0	NaN
hs0045	248	0	0	0	0	0	0	NaN
hs0045	249	0	0	0	0	0	0	NaN
hs0045	250	0	0	0	0	0	0	NaN
hs0045	251	0	0	0	0	0	0	NaN
hs0045	252	0	0	0	0	0	0	NaN
hs0045	253	0	0	0	0	0	0	NaN
hs0045	254	0	0	0	0	0	0	NaN
hs0045	255	0	0	0	0	0	0	NaN
hs0045	256	0	0	0	0	0	0	NaN
hs0045	257	0	0	0	0	0	0	NaN
hs0045	258	0	0	0	0	0	0	NaN
hs0045	259	0	0	0	0	0	0	NaN
hs0045	260	0	0	0	0	0	0	NaN
hs0045	261	0	0	0	0	0	0	NaN
hs0045	262	0	0	0	0	0	0	NaN
hs0045	263	0	0	0	0	0	0	NaN
hs0045	264	0	0	0	0	0	0	NaN
hs0045	265	0	0	0	0	0	0	NaN
hs0045	266	0	0	0	0	0	0	NaN
hs0045	267	0	0	0	0	0	0	NaN
hs0045	268	0	0	0	0	0	0	NaN
hs0045	269	0	0	0	0	0	0	NaN
hs0045	270	0	0	0	0	0	0	NaN
hs0045	271	0	0	0	0	0	0	NaN
hs0045	272	0	0	0	0	0	0	NaN
hs0045	273	0	0	0	0	0	0	NaN
hs0045	274	0	0	0	0	0	0	NaN
hs0045	275	0	0	0	0	0	0	NaN
hs0045	276	0	0	0	0	0	0	NaN
hs0045	277	0	0	0	0	0	0	NaN
hs0045	278	0	0	0	0	0	0	NaN
hs0045	279	0	0	0	0	0	0	NaN
hs0045	280	0	0	0	0	0	0	NaN
hs0045	281	0	0	0	0	0	0	NaN
hs0045	282	0	0	0	0	0	0	NaN
hs0045	283	0	0	0	0	0	0	NaN
hs0045	284	0	0	0	0	0	0	NaN
hs0045	285	0	0	0	0	0	0	NaN
hs0045	286	0	0	0	0	0	0	NaN
hs0045	287	0	0	0	0	0	0	NaN
hs0045	288	0	0	0	0	0	0	NaN
hs0045	289	0	0	0	0	0	0	NaN
hs0045	290	0	0	0	0	0	0	NaN
hs0045	291	0	0	0	0	0	0	NaN
hs0045	292	0	0	0	0	0	0	NaN
hs0045	293	0	0	0	0	0	0	NaN
hs0045	294	0	0	0	0	0	0	NaN
hs0045	295	0	0	0	0	0	0	NaN
