Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0106	100	0	0	0	0	0	0	NaN
hs0106	101	0	0	0	0	0	0	NaN
hs0106	102	0	0	0	0	0	0	NaN
hs0106	103	0	0	0	0	0	0	NaN
hs0106	104	0	0	0	0	0	0	NaN
hs0106	105	0	0	0	0	0	0	NaN
hs0106	106	0	0	0	0	0	0	NaN
hs0106	107	0	0	0	0	0	0	NaN
hs0106	108	0	0	0	0	0	0	NaN
hs0106	109	0	0	0	0	0	0	NaN
hs0106	110	0	0	0	0	0	0	NaN
hs0106	111	0	0	0	0	0	0	NaN
hs0106	112	0	0	0	0	0	0	NaN
hs0106	113	0	0	0	0	0	0	NaN
hs0106	114	0	0	0	0	0	0	NaN
hs0106	115	0	0	0	0	0	0	NaN
hs0106	116	0	0	0	0	0	0	NaN
hs0106	117	0	0	0	0	0	0	NaN
hs0106	118	0	0	0	0	0	0	NaN
hs0106	119	0	0	0	0	0	0	NaN
hs0106	120	0	0	0	0	0	0	NaN
hs0106	121	0	0	0	0	0	0	NaN
hs0106	122	0	0	0	0	0	0	NaN
hs0106	123	0	0	0	0	0	0	NaN
hs0106	124	0	0	0	0	0	0	NaN
hs0106	125	0	0	0	0	0	0	NaN
hs0106	126	0	0	0	0	0	0	NaN
hs0106	127	0	0	0	0	0	0	NaN
hs0106	128	0	0	0	0	0	0	NaN
hs0106	129	0	0	0	0	0	0	NaN
hs0106	130	0	0	0	0	0	0	NaN
hs0106	131	0	0	0	0	0	0	NaN
hs0106	132	0	0	0	0	0	0	NaN
hs0106	133	0	0	0	0	0	0	NaN
hs0106	134	0	0	0	0	0	0	NaN
hs0106	135	0	0	0	0	0	0	NaN
hs0106	136	0	0	0	0	0	0	NaN
hs0106	137	0	0	0	0	0	0	NaN
hs0106	138	0	0	0	0	0	0	NaN
hs0106	139	0	0	0	0	0	0	NaN
hs0106	140	0	0	0	0	0	0	NaN
hs0106	141	0	0	0	0	0	0	NaN
hs0106	142	0	0	0	0	0	0	NaN
hs0106	143	0	0	0	0	0	0	NaN
hs0106	144	0	0	0	0	0	0	NaN
hs0106	145	0	0	0	0	0	0	NaN
hs0106	146	0	0	0	0	0	0	NaN
hs0106	147	0	0	0	0	0	0	NaN
hs0106	148	0	0	0	0	0	0	NaN
hs0106	149	0	0	0	0	0	0	NaN
hs0106	150	0	0	0	0	0	0	NaN
hs0106	151	0	0	0	0	0	0	NaN
hs0106	152	0	0	0	0	0	0	NaN
hs0106	153	0	0	0	0	0	0	NaN
hs0106	154	0	0	0	0	0	0	NaN
hs0106	155	0	0	0	0	0	0	NaN
hs0106	156	0	0	0	0	0	0	NaN
