Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0041	1	0	20.008	0.26733	100	841.3	7758.2	0	1.648	1.612	45.1	45.1	7.82	6.798	0.4744	0	0.4744	0	0	0.5507	30.356	5075.3	0.100000001490116
hs0041	2	1	20.012	0.26745	100	17095000	35200000	0	1.648	1.619	45.11	45.11	7.873	6.851	0.4748	0	0.4748	0	0	1.4956	30.356	2687986.8	0.100000001490116
hs0041	3	2	20.017	0.26733	100	15780000	31566000	0	1.648	1.625	45.13	45.13	7.927	6.903	0.4753	0	0.4753	0	0	1.4501	30.356	2479822.8	0.00999999977648258
hs0041	4	3	20.021	0.26756	1.2	36724000	64327000	0	1.648	1.632	45.14	45.14	7.98	6.955	0.4758	0	0.4758	0	0	0.6338	30.356	141507.4	1
hs0041	5	4	20.026	0.26733	1.4	37507000	67656000	0	1.648	1.639	45.16	45.16	8.034	7.008	0.4763	0	0.4763	0	0	0.6486	30.356	165693.9	1
hs0041	6	5	20.03	0.26756	0.7	41046000	73958000	0	1.648	1.645	45.18	45.18	8.087	7.06	0.4767	0	0.4767	0	0	0.6066	30.356	96893.2	1
hs0041	7	6	20.035	0.26733	0.67	39903000	71384000	0	1.648	1.652	45.19	45.19	8.14	7.112	0.4772	0	0.4772	0	0	0.6026	30.356	90282.4	1
hs0041	8	7	20.039	0.26756	0.61	40972000	73144000	0	1.648	1.659	45.21	45.21	8.194	7.165	0.4777	0	0.4777	0	0	0.5996	30.356	85410.9	1
hs0041	9	8	20.043	0.26733	0.62	43568000	75197000	0	1.648	1.665	45.22	45.22	8.247	7.217	0.4781	0	0.4781	0	0	0.6021	30.356	89409.6	1
hs0041	10	9	20.048	0.26756	0.61	37068000	68031000	0	1.648	1.672	45.24	45.24	8.301	7.269	0.4786	0	0.4786	0	0	0.5963	30.356	79899.2	1
hs0041	11	10	20.052	0.26733	0.59	40100000	71564000	0	1.648	1.679	45.26	45.26	8.354	7.322	0.4791	0	0.4791	0	0	0.597	30.356	81030.8	1
hs0041	12	11	20.057	0.26745	0.64	37634000	68639000	0	1.648	1.685	45.27	45.27	8.408	7.374	0.4796	0	0.4796	0	0	0.599	30.356	84389.1	1
hs0041	13	12	20.061	0.26745	0.61	40884000	74277000	0	1.648	1.692	45.29	45.29	8.461	7.426	0.48	0	0.48	0	0	0.6009	30.356	87492.8	1
hs0041	14	13	20.066	0.26745	0.62	36541000	66085000	0	1.648	1.699	45.31	45.31	8.514	7.479	0.4805	0	0.4805	0	0	0.5957	30.356	78939.9	1
hs0041	15	14	20.07	0.26733	0.58	38167000	69253000	0	1.648	1.705	45.32	45.32	8.568	7.531	0.481	0	0.481	0	0	0.5944	30.356	76854.2	1
hs0041	16	15	20.075	0.26756	0.66	35385000	63692000	0	1.648	1.712	45.34	45.34	8.621	7.584	0.4814	0	0.4814	0	0	0.597	30.356	81113.5	1
hs0041	17	16	20.079	0.26733	0.62	36398000	67134000	0	1.648	1.718	45.35	45.35	8.675	7.636	0.4819	0	0.4819	0	0	0.5965	30.356	80179.8	1
hs0041	18	17	20.084	0.26756	0.65	35339000	64379000	0	1.648	1.725	45.37	45.37	8.728	7.688	0.4824	0	0.4824	0	0	0.5965	30.356	80202.5	1
hs0041	19	18	20.088	0.26733	0.63	36778000	67343000	0	1.648	1.732	45.39	45.39	8.781	7.741	0.4829	0	0.4829	0	0	0.5971	30.356	81223.4	1
hs0041	20	19	20.093	0.26756	0.65	37960000	69513000	0	1.648	1.738	45.4	45.4	8.835	7.793	0.4833	0	0.4833	0	0	0.5999	30.356	85874.8	1
hs0041	21	20	20.097	0.26733	0.61	37131000	68465000	0	1.648	1.745	45.42	45.42	8.888	7.845	0.4838	0	0.4838	0	0	0.597	30.356	81112	1
hs0041	22	21	20.101	0.26745	0.6	36793000	66547000	0	1.648	1.752	45.43	45.43	8.942	7.898	0.4843	0	0.4843	0	0	0.5945	30.356	76916.3	1
hs0041	23	22	20.106	0.26733	0.6	34353000	63974000	0	1.648	1.758	45.45	45.45	8.995	7.95	0.4847	0	0.4847	0	0	0.5931	30.356	74719.6	1
hs0041	24	23	20.11	0.26756	0.62	34811000	63447000	0	1.648	1.765	45.47	45.47	9.048	8.002	0.4852	0	0.4852	0	0	0.5943	30.356	76731.3	1
hs0041	25	24	20.115	0.26733	0.64	32133000	57895000	0	1.648	1.772	45.48	45.48	9.102	8.055	0.4857	0	0.4857	0	0	0.593	30.356	74486.5	1
hs0041	26	25	20.119	0.26756	0.66	36345000	65873000	0	1.648	1.778	45.5	45.5	9.155	8.107	0.4862	0	0.4862	0	0	0.5983	30.356	83272.7	1
hs0041	27	26	20.124	0.26733	0.7	36291000	67431000	0	1.648	1.785	45.51	45.51	9.209	8.159	0.4866	0	0.4866	0	0	0.6017	30.356	88710.4	1
hs0041	28	27	20.128	0.26756	0.62	33880000	61144000	0	1.648	1.791	45.53	45.53	9.262	8.212	0.4871	0	0.4871	0	0	0.5931	30.356	74604.4	1
hs0041	29	28	20.133	0.26733	0.61	32363000	59994000	0	1.648	1.798	45.55	45.55	9.316	8.264	0.4876	0	0.4876	0	0	0.5913	30.356	71660.4	1
hs0041	30	29	20.137	0.26756	0.67	34071000	61948000	0	1.648	1.805	45.56	45.56	9.369	8.317	0.4881	0	0.4881	0	0	0.596	30.356	79502.1	1
hs0041	31	30	20.142	0.26733	0.67	35137000	64026000	0	1.648	1.811	45.58	45.58	9.422	8.369	0.4885	0	0.4885	0	0	0.5977	30.356	82292.8	1
hs0041	32	31	20.146	0.26745	0.66	33336000	63537000	0	1.648	1.818	45.59	45.59	9.476	8.421	0.489	0	0.489	0	0	0.5972	30.356	81329.9	1
hs0041	33	32	20.15	0.26745	0.64	32344000	59343000	0	1.648	1.825	45.61	45.61	9.529	8.474	0.4895	0	0.4895	0	0	0.5929	30.356	74390	1
hs0041	34	33	20.155	0.26745	0.65	32881000	59083000	0	1.648	1.831	45.63	45.63	9.583	8.526	0.4899	0	0.4899	0	0	0.5933	30.356	74961.2	1
hs0041	35	34	20.159	0.26745	0.68	32326000	60325000	0	1.648	1.838	45.64	45.64	9.636	8.578	0.4904	0	0.4904	0	0	0.5964	30.356	80053.1	1
hs0041	36	35	20.164	0.26745	0.7	29620000	54414000	0	1.648	1.845	45.66	45.66	9.69	8.631	0.4909	0	0.4909	0	0	0.5921	30.356	73067.9	1
hs0041	37	36	20.168	0.26745	0.67	33201000	60343000	0	1.648	1.851	45.67	45.67	9.743	8.683	0.4914	0	0.4914	0	0	0.5951	30.356	77992.4	1
hs0041	38	37	20.173	0.26745	0.74	30008000	54872000	0	1.648	1.858	45.69	45.69	9.796	8.735	0.4918	0	0.4918	0	0	0.5951	30.356	78045.6	1
hs0041	39	38	20.177	0.26733	0.68	30192000	55856000	0	1.648	1.865	45.71	45.71	9.85	8.788	0.4923	0	0.4923	0	0	0.5928	30.356	74238.1	1
hs0041	40	39	20.182	0.26756	0.74	29506000	55078000	0	1.648	1.871	45.72	45.72	9.903	8.84	0.4928	0	0.4928	0	0	0.5955	30.356	78585	1
hs0041	41	40	20.186	0.26733	0.74	29391000	54611000	0	1.648	1.878	45.74	45.74	9.957	8.892	0.4932	0	0.4932	0	0	0.595	30.356	77718.5	1
hs0041	42	41	20.191	0.26745	0.73	28615000	54844000	0	1.648	1.884	45.75	45.75	10.01	8.945	0.4937	0	0.4937	0	0	0.5955	30.356	78647.8	1
hs0041	43	42	20.195	0.26745	0.74	30754000	57948000	0	1.648	1.891	45.77	45.77	10.06	8.997	0.4942	0	0.4942	0	0	0.598	30.356	82679.6	1
hs0041	44	43	20.199	0.60162	0.73	29412000	52879000	1	1.648	1.898	45.79	45.79	10.12	9.05	0.4947	0	0.4947	0	0	0.5925	30.356	73632.9	1
hs0041	46	44	20.21	0.26733	0.77	27849000	53822000	0	1.648	1.913	45.82	45.82	10.24	9.167	0.4957	0	0.4957	0	0	0.5966	30.356	80443.5	1
hs0041	47	45	20.214	0.26756	0.77	29301000	54572000	0	1.648	1.919	45.84	45.84	10.29	9.22	0.4962	0	0.4962	0	0	0.5969	30.356	80869.1	1
