Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0103	1	0	20.005	0.3867	100	712.18	7107.5	0	0.95852	1.924	18.33	18.33	15.52	14.13	0.7107	0	0.7107	0.01587	2.233	0.5515	9.315	6518.7	0.170000001788139
hs0103	2	1	20.011	0.26733	100	21450000	41070000	0	0.95852	1.933	18.45	18.45	15.64	14.24	0.7131	0	0.7131	0.01587	2.226	1.5276	9.315	2834849.5	0.170000001788139
hs0103	3	2	20.016	0.26756	100	21611000	41604000	0	0.95852	1.939	18.54	18.54	15.73	14.32	0.7148	0	0.7148	0.01587	2.221	1.5323	9.315	2856427.8	0.00999999977648258
hs0103	4	3	20.02	0.26733	3.9	89213000	143990000	0	0.95852	1.946	18.62	18.62	15.81	14.4	0.7164	0	0.7164	0.01587	2.216	0.8631	9.315	657696.5	1
hs0103	5	4	20.024	0.26756	3.8	87374000	143590000	0	0.95852	1.952	18.7	18.7	15.89	14.48	0.7181	0	0.7181	0.01587	2.211	0.8583	9.315	645727.2	1
hs0103	6	5	20.029	0.93739	1.1	113090000	173640000	2	0.95852	1.958	18.79	18.79	15.97	14.56	0.7197	0	0.7197	0.01587	2.205	0.7081	9.315	270292.4	1
hs0103	9	6	20.045	0.26745	0.87	104450000	155230000	0	0.95852	1.981	19.08	19.08	16.26	14.83	0.7255	0	0.7255	0.01587	2.188	0.6733	9.315	206187.8	1
hs0103	10	7	20.049	0.26733	0.96	102920000	153130000	0	0.95852	1.987	19.17	19.17	16.34	14.91	0.7271	0	0.7271	0.01587	2.183	0.6823	9.315	221006.6	1
hs0103	11	8	20.053	0.26756	0.96	112040000	169450000	0	0.95852	1.993	19.25	19.25	16.43	14.99	0.7288	0	0.7288	0.01587	2.178	0.6938	9.315	239779.4	1
hs0103	12	9	20.058	0.26733	0.96	100460000	151030000	0	0.95852	2	19.33	19.33	16.51	15.07	0.7304	0	0.7304	0.01587	2.173	0.681	9.315	218830.7	1
hs0103	13	10	20.062	0.93578	0.86	111800000	167220000	2	0.95852	2.006	19.42	19.42	16.59	15.15	0.7321	0	0.7321	0.01587	2.168	0.6802	9.315	217590.5	1
hs0103	16	11	20.078	0.26745	0.83	117550000	176030000	0	0.95852	2.028	19.71	19.71	16.88	15.42	0.7379	0	0.7379	0.01587	2.151	0.6832	9.315	222476.3	1
hs0103	17	12	20.082	0.26745	0.82	116450000	173590000	0	0.95852	2.035	19.79	19.79	16.96	15.5	0.7395	0	0.7395	0.01587	2.146	0.6792	9.315	215955.8	1
hs0103	18	13	20.087	0.60162	0.82	113570000	171320000	1	0.95852	2.041	19.88	19.88	17.04	15.58	0.7412	0	0.7412	0.01587	2.142	0.677	9.315	212240.4	1
hs0103	20	14	20.097	0.26733	0.81	105420000	155740000	0	0.95852	2.055	20.06	20.06	17.23	15.76	0.7449	0	0.7449	0.01587	2.131	0.667	9.313	195807.1	1
hs0103	21	15	20.101	0.26756	0.81	102630000	151160000	0	0.95852	2.062	20.15	20.15	17.31	15.84	0.7465	0	0.7465	0.01587	2.126	0.6632	9.313	189612.2	1
hs0103	22	16	20.106	0.6015	0.89	113460000	170060000	1	0.95852	2.068	20.23	20.23	17.39	15.92	0.7482	0	0.7482	0.01587	2.122	0.6854	9.313	226087	1
hs0103	24	17	20.116	0.26745	0.81	113110000	169960000	0	0.95852	2.082	20.42	20.42	17.58	16.09	0.7519	0	0.7519	0.01587	2.111	0.676	9.313	210652.1	1
hs0103	25	18	20.12	0.26733	0.8	113890000	168250000	0	0.95852	2.089	20.5	20.5	17.66	16.17	0.7536	0	0.7536	0.01587	2.106	0.6738	9.313	206977.1	1
hs0103	26	19	20.125	0.26756	0.81	112240000	167870000	0	0.95852	2.095	20.59	20.59	17.74	16.25	0.7552	0	0.7552	0.01587	2.102	0.6732	9.313	205976	1
hs0103	27	20	20.129	0.26733	0.79	113670000	168050000	0	0.95852	2.101	20.67	20.67	17.83	16.33	0.7569	0	0.7569	0.01587	2.097	0.6723	9.313	204616	1
hs0103	28	21	20.134	0.26745	0.81	113470000	167510000	0	0.95852	2.108	20.75	20.75	17.91	16.41	0.7585	0	0.7585	0.01587	2.093	0.6746	9.313	208382.1	1
hs0103	29	22	20.138	0.26745	0.8	113190000	170140000	0	0.95852	2.114	20.84	20.84	17.99	16.49	0.7602	0	0.7602	0.01587	2.088	0.6745	9.313	208103.5	1
hs0103	30	23	20.143	0.26745	0.8	108610000	163410000	0	0.95852	2.12	20.92	20.92	18.07	16.57	0.7618	0	0.7618	0.01587	2.084	0.6697	9.313	200328.5	1
hs0103	31	24	20.147	0.26745	0.78	106820000	157040000	0	0.95852	2.127	21	21	18.15	16.65	0.7635	0	0.7635	0.01587	2.079	0.6628	9.313	189025.1	1
