Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0116	100	0	0	0	0	0	0	NaN
hs0116	101	0	0	0	0	0	0	NaN
hs0116	102	0	0	0	0	0	0	NaN
hs0116	103	0	0	0	0	0	0	NaN
hs0116	104	0	0	0	0	0	0	NaN
hs0116	105	0	0	0	0	0	0	NaN
hs0116	106	0	0	0	0	0	0	NaN
hs0116	107	0	0	0	0	0	0	NaN
hs0116	108	0	0	0	0	0	0	NaN
hs0116	109	0	0	0	0	0	0	NaN
hs0116	110	0	0	0	0	0	0	NaN
hs0116	111	0	0	0	0	0	0	NaN
hs0116	112	0	0	0	0	0	0	NaN
hs0116	113	0	0	0	0	0	0	NaN
hs0116	114	0	0	0	0	0	0	NaN
hs0116	115	0	0	0	0	0	0	NaN
hs0116	116	0	0	0	0	0	0	NaN
hs0116	117	0	0	0	0	0	0	NaN
hs0116	118	0	0	0	0	0	0	NaN
hs0116	119	0	0	0	0	0	0	NaN
hs0116	120	0	0	0	0	0	0	NaN
hs0116	121	0	0	0	0	0	0	NaN
hs0116	122	0	0	0	0	0	0	NaN
hs0116	123	0	0	0	0	0	0	NaN
hs0116	124	0	0	0	0	0	0	NaN
hs0116	125	0	0	0	0	0	0	NaN
hs0116	126	0	0	0	0	0	0	NaN
hs0116	127	0	0	0	0	0	0	NaN
hs0116	128	0	0	0	0	0	0	NaN
hs0116	129	0	0	0	0	0	0	NaN
hs0116	130	0	0	0	0	0	0	NaN
hs0116	131	0	0	0	0	0	0	NaN
hs0116	132	0	0	0	0	0	0	NaN
hs0116	133	0	0	0	0	0	0	NaN
hs0116	134	0	0	0	0	0	0	NaN
hs0116	135	0	0	0	0	0	0	NaN
hs0116	136	0	0	0	0	0	0	NaN
hs0116	137	0	0	0	0	0	0	NaN
hs0116	138	0	0	0	0	0	0	NaN
hs0116	139	0	0	0	0	0	0	NaN
hs0116	140	0	0	0	0	0	0	NaN
hs0116	141	0	0	0	0	0	0	NaN
hs0116	142	0	0	0	0	0	0	NaN
hs0116	143	0	0	0	0	0	0	NaN
hs0116	144	0	0	0	0	0	0	NaN
hs0116	145	0	0	0	0	0	0	NaN
hs0116	146	0	0	0	0	0	0	NaN
hs0116	147	0	0	0	0	0	0	NaN
hs0116	148	0	0	0	0	0	0	NaN
